,tweet,polarity,subjectivity,Sentiment
2775,nxusani well done putting us banks,0.0,0.0,Neutral
2776,cash helps alot cause saves one time money u shoppingu withdraw save time going que atmit helps avoid card scammers charges till less atmsit helps saving rs,-0.16666666666666666,0.06666666666666667,Negative
2778,cash helps lot charges less safe due scams helps avoid lines long queues,0.039583333333333345,0.3354166666666667,Positive
2780,enter,0.0,0.0,Neutral
2781,use desktop version online fnb banking go forex tab select paypal servicesyoull shown instructions,0.0,0.0,Neutral
2782,paypal,0.0,0.0,Neutral
2783,know mean saw tweet day,-0.3125,0.6875,Negative
2784,mean money yes baby,-0.3125,0.6875,Negative
2785,problem phone app,0.0,0.0,Neutral
2786,think,0.0,0.0,Neutral
2787,trying book passport renewal dha website payment successfully processed fnb online banking booking slots fnb merchant place reflecting even fnb branch booking system working,0.75,0.95,Positive
2788,suck great job will open second account transact credit card tht works usa spending limit rest everytime u migrated deploy updates times now years,0.26666666666666666,0.4166666666666667,Positive
2789,please fix ungraded ios app thank bye,-0.4,0.9,Negative
2790,owning car,0.0,0.0,Neutral
2792,woo,0.0,0.0,Neutral
2793,possible fast track payment already made,0.1,0.8,Positive
2794,shitty bank,0.0,0.0,Neutral
2795,app trying buy electricity,0.0,0.0,Neutral
2796,guys change customers limits without consent ill never understand ive never embarassed card kept declining store cant treat clients kids hello,-0.5,1.0,Negative
2797,making life easy paid traffic fines using app,0.43333333333333335,0.8333333333333334,Positive
2798,u problems electronic payments pay clear now payments arent going,0.10000000000000002,0.3833333333333333,Positive
2799,thank,0.0,0.0,Neutral
2800,running scam im thinking su mxm dont bank fnb u guys robbing ppl,0.0,0.0,Neutral
2806,helps bank charges less bank charges,-0.16666666666666666,0.06666666666666667,Negative
2808,tau stay devil know,0.0,0.0,Neutral
2809,check dms,0.0,0.0,Neutral
2810,ebucks account thank,0.0,0.0,Neutral
2814,nti,0.0,0.0,Neutral
2815,youre supporter let hear noble boys captain kananelo motsoeneng calling nwu fans show support watch varsity diski live sept oct proudly brought,0.5121212121212121,0.7999999999999999,Positive
2816,nxusani brilliant reverse fnb one realize error recipient withdraws,0.9,1.0,Positive
2817,tuckie far safest bank ive used nb gave fair chance opinion though,0.39999999999999997,0.95,Positive
2818,always bottom terms customer satisfaction experience well repeated surveys hell fnb become brand smell fish,0.0,0.0,Neutral
2819,nxusani send man case bells ewallet,0.0,0.0,Neutral
2820,nxusani send ewallet,0.0,0.0,Neutral
2822,dont que withdraw money done,0.0,0.0,Neutral
2823,maluleke switch dont side,0.0,0.0,Neutral
2824,saved time standing atm line quick fast convenient,0.26666666666666666,0.55,Positive
2825,funny bcs havent earned ebucks points ive opened account im still zero points use card engen checkers clicks work even bought ebucks card,0.25,1.0,Positive
2826,got us running competitors help weve banking years,0.0,0.0,Neutral
2829,app system still,0.0,0.0,Neutral
2831,much safer withdrawing atm convenience comes killing two birds one stone saves time,0.2,0.2,Positive
2833,really saves time dont que atm save bank charges,0.2,0.2,Positive
2834,see people using services complaining im fnb user till safer assuming less fees atm bonus greeted buy actual human,-0.05555555555555555,0.0888888888888889,Negative
2835,helped getting rid card theft fear always feel safer grocery store shop draw,0.0,0.0,Neutral
2836,helped getting rid card theft fear always feel safer grocery store shop draw,0.0,0.0,Neutral
2837,helped getting rid card theft fear always feel safer grocery store shop draw,0.0,0.0,Neutral
2838,helped getting rid card theft fear always feel safer grocery store shop draw,0.0,0.0,Neutral
2839,helped getting rid card theft fear always feel safer grocery store shop draw,0.0,0.0,Neutral
2840,helped getting rid card theft fear always feel safer grocery store shop draw,0.0,0.0,Neutral
2841,helped getting rid card theft fear always feel safer grocery store shop draw dlamini,0.0,0.0,Neutral
2842,helped getting rid card theft fear always feel safer grocery store shop draw,0.0,0.0,Neutral
2843,helped getting rid card theft fear always feel safer grocery store shop draw,0.0,0.0,Neutral
2844,must stop thing sending us notification money finished long time getting us excited reason ba kgale somblief,0.1625,0.575,Positive
2846,siifashion congratulations,0.0,0.0,Neutral
2847,groceries withdraw cash time instead standing long queues atm,-0.05,0.4,Negative
2848,always need cash car guards money small purchases withdraw money safely exposed atm shop pick n pay withdraw saying,0.125,0.45,Positive
2849,problem logging onto fnb mobile appive bm trying yesterday logon app says system currently unavailable,0.0,0.4,Neutral
2850,teller rustenburg mall checkers welcoming paying groceries plus dstv account,0.0,0.0,Neutral
2851,hassle free queueing needed bank charges awesome easy convenient,0.611111111111111,0.8777777777777778,Positive
2852,true leave cash sending thing,0.35,0.65,Positive
2853,dhlozi okay brother thanks,0.35,0.35,Positive
2854,chill many typos khululeka,0.5,0.5,Positive
2855,dhlozi yoh ill delete tweet know got msg typo clearly im still sleepy,-0.19999999999999998,0.6916666666666667,Negative
2856,yey god shows shows,0.0,0.0,Neutral
2857,dhlozi got notification standard bank money send enotification blue needed,0.0,0.05,Neutral
2858,assisted dont wait long queues especially month end well knowing dont even pay withdrawal charges means savings memy pocket,-0.025,0.7,Negative
2859,nonsense want money right now im disappointed really disappointing,-0.3547619047619048,0.6619047619047619,Negative
2861,banking fnb years day shopping shoprite realised needed cash pay parking ticket fnb bank upper level year old cash saved life able withdraw til,0.19999999999999998,0.27499999999999997,Positive
2862,banking fnb years day shopping shoprite realised needed cash pay parking ticket fnb bank upper level year old cash saved life able withdraw til,0.19999999999999998,0.27499999999999997,Positive
2863,help saving lot thats extra planned till pay withdraw cash back simple love,0.125,0.2642857142857143,Positive
2864,really looks simple mind bank shouldnt trouble making account functionality help regular individuals actually save money amounts goals times really tough right now technology needs help us please look,-0.014739229024943314,0.3290162218733647,Negative
2867,ame,0.0,0.0,Neutral
2868,ame,0.0,0.0,Neutral
2869,added car renewed license done withinminutes quees saves time still waiting couldnt happier,0.0,0.0,Neutral
2871,payments made easy faster,0.43333333333333335,0.8333333333333334,Positive
2875,buy groceries withdraw lines find convenient,0.0,0.0,Neutral
2876,helped feel safe saved time long queues cash together grocery,0.225,0.45,Positive
2877,wow always swipe fnb card discounts supermarkets stores symbol abc always use fnb card,0.1,1.0,Positive
2878,matriculants dire straits able assist test wise approach thatll close instructional achievement gap ask us value add marketing benefits fnbsa will enduring,0.6,0.7625,Positive
2879,took months using cardfor close accountbut guys still emailing promotions nonsense years without using accountand bet still charging insane management fees,-1.0,1.0,Negative
2880,cool,0.35,0.65,Positive
2882,helped withdraw cash back stand long queue months old baby,0.016666666666666666,0.20000000000000004,Positive
2884,ame good day may respond dm,0.7,0.6000000000000001,Positive
2885,good day may respond dm,0.7,0.6000000000000001,Positive
2886,good day may respond dm,0.7,0.6000000000000001,Positive
2887,good day may respond dm,0.7,0.6000000000000001,Positive
2888,good day may respond dm,0.7,0.6000000000000001,Positive
2889,good day may respond dm,0.7,0.6000000000000001,Positive
2890,good day may check dm,0.7,0.6000000000000001,Positive
2891,good day please check dm,0.7,0.6000000000000001,Positive
2893,thanks,0.2,0.2,Positive
2894,queuing things hate mostly month end unbearable fnb introduced taking cash tills helped lot ill forever grateful,-0.26666666666666666,0.7999999999999999,Negative
2895,received voucher thanks million,0.2,0.2,Positive
2896,saved lots bank charges,0.0,0.0,Neutral
2897,withdrawal fees,0.0,0.0,Neutral
2902,reverse ewallet tried calling call center says youre operating form pm,-0.1,0.1,Negative
2903,besides convenience much safer kill two birds one stone shop withdraw time helps withdraw small amounts need,-0.024999999999999994,0.30000000000000004,Negative
2913,zn debigbeats sa please help,0.0,0.0,Neutral
2914,earn ebucks buy want allowed please,0.0,0.0,Neutral
2915,convenience option makes simper,0.0,0.0,Neutral
2916,regreting banking showed much love support every dream goal attempted trust makes real difference thank much,0.3,0.3666666666666667,Positive
2917,right bank world low interests,0.14285714285714285,0.4178571428571428,Positive
2919,safety first,0.25,0.3333333333333333,Positive
2923,easy queues bank charges swiped card still cashback time,0.43333333333333335,0.8333333333333334,Positive
2924,took days placing order told dont stock even got told phone packed ready poor poor service,-0.20000000000000004,0.5666666666666668,Negative
2925,wife needed cash mall pay something went pick pay got cash pick n pay went cashier draw less seconds got cash,-0.16666666666666666,0.06666666666666667,Negative
2926,wife needed cash mall pay something went pick pay got cash pick n pay went cashier draw less seconds got cash,-0.16666666666666666,0.06666666666666667,Negative
2927,wife needed cash mall pay something went pick pay got cash pick n pay went cashier draw less seconds got cash,-0.16666666666666666,0.06666666666666667,Negative
2928,contact dont record money coming,0.0,0.0,Neutral
2932,app,0.0,0.0,Neutral
2933,quick easy use makes bussiness go quicker nowadays people inpatient wait anything,0.3833333333333333,0.6666666666666667,Positive
2935,whats happening eft working,0.0,0.0,Neutral
2936,cash checkers olympuscash pick n pay tramshed pretoria,0.0,0.0,Neutral
2937,nxusani notice time reverse ewallet ko fnb,0.0,0.0,Neutral
2938,splendiferous,0.0,0.0,Neutral
2939,didnt know thank saving last cents account every cent counts,0.0,0.06666666666666667,Neutral
2940,cant log onto app past hour,-0.25,0.25,Negative
2941,dhlozi receive,0.0,0.0,Neutral
2942,helped time needed withdraw money lobola didnt stand long queues withdraw money fast easy,0.19444444444444445,0.6111111111111112,Positive
2944,friend posted whatsapp couldnt help laugh truth us peeps go hehehe ayeye one handwriting,0.3,0.1,Positive
2947,lol,0.8,0.7,Positive
2948,noble boys lifted trophy lindani nkabindes goal propelled side famous victory tut defend title squad player watch varsity diski brought,0.55,0.95,Positive
2950,love reducing bank charges getting cash retail stores tellers nightmare usually send ewallet sometimes,0.125,0.425,Positive
2951,sought order indebtedness alternative fraud unemployed man allegedly used close million bank man alleged victim phishing scam strangely enough fnb accepted suffered technical glitch,-0.05500000000000001,0.16999999999999998,Negative
2952,helped withdraw huge amount money without risk avoid scammers,0.4000000000000001,0.9,Positive
2953,friday feeling varsity diski back action kicks september top university teams will battle trophy amp watch live proudly brought,0.30727272727272725,0.42000000000000004,Positive
2954,brain,0.0,0.0,Neutral
2958,writes copy things lmao,0.6,1.0,Positive
2959,money save convenient save withdraw cost,0.0,0.0,Neutral
2960,thank much sent dm,0.2,0.2,Positive
2961,im joining mtase,0.0,0.0,Neutral
2962,wont use capitec never banker,0.0,0.0,Neutral
2963,siifashion congratulations g,0.0,0.0,Neutral
2964,fnb app easy abc navigate pay petrol road trip know ebucks back,0.21666666666666667,0.4166666666666667,Positive
2965,havent received anything won th july answer im dm tried million times response congratulations winner,0.0,0.0,Neutral
2966,siifashion congratulations,0.0,0.0,Neutral
2967,let tool leave,0.0,0.0,Neutral
2969,ive trying cancel merchant device months made several attempts contact call centre intention cancel device luck every month youre debiting us something arent using scam,0.0,0.0,Neutral
2970,thank will,0.0,0.0,Neutral
2971,saves time money instead standing queues atm paying withdrawals atm,0.0,0.0,Neutral
2973,saves bank charges sometimes atms order easier withdraw till,0.0,0.0,Neutral
2974,convenient costeffective good fast love faster cash rather waiting long line bank,0.33749999999999997,0.55,Positive
2975,hope comes leave much every month issue nooit man,0.2,0.2,Positive
2976,cash back tills helped long queues atms grocery shopping,-0.025,0.2,Negative
2977,charged minor courier card without giving guardian option collect card branch pack stuff switch banks crooks done bank,-0.05,0.2,Negative
2978,wife needed cash mall pay something went pick pay got cash pick n pay went cashier draw less seconds got cash,-0.16666666666666666,0.06666666666666667,Negative
2979,ready kickstart weekend za hp sport,0.2,0.5,Positive
2980,kicked winning penalty lions series think amp signed springboks jersey,0.5,0.75,Positive
2981,comment favorite mercedes benz car model favorite track dj maphorisa tag follow sa,0.5,1.0,Positive
2983,thank much dm follow,0.2,0.2,Positive
2984,many queues tat till pay groceries money saving,0.5,0.5,Positive
2986,receive horrible service fnb hayfields branch,-1.0,1.0,Negative
2987,check dm,0.0,0.0,Neutral
2991,congratulations,0.0,0.0,Neutral
2994,yippee thank,0.0,0.0,Neutral
2995,queueing bank charges easy convenient groceries cash easy fast time go home safe,0.39166666666666666,0.6916666666666667,Positive
2996,congratulations,0.0,0.0,Neutral
2997,day coming hang,0.0,0.0,Neutral
2998,dhlozi quickly checking,0.3333333333333333,0.5,Positive
2999,congratulations,0.0,0.0,Neutral
3001,hassle free queueing needed bank charges awesome easy convenient,0.611111111111111,0.8777777777777778,Positive
3002,easy cash tills atms bit far convenient efficient,0.26666666666666666,0.9166666666666667,Positive
3004,congratulations,0.0,0.0,Neutral
3005,lona le certified eng,0.0,0.0,Neutral
3007,bathong ordered car last week tuesday tot vandag im yet receive supposed function,0.0,0.06666666666666667,Neutral
3008,congratulations,0.0,0.0,Neutral
3009,cant access emails help royaldreadcoza,0.0,0.0,Neutral
3010,congrats,0.0,0.0,Neutral
3011,option saved money especially dont much money spare thank fnb considerate clients truly appreciated option,0.13333333333333333,0.43333333333333335,Positive
3012,dhlozi,0.0,0.0,Neutral
3013,love life nje,0.5,0.6,Positive
3015,thank much admin,0.2,0.2,Positive
3016,dhlozi see self care mix,0.0,0.0,Neutral
3017,congratulations valuable sa brands special award winners experience limited function convenience sa exposure meaningfully difference learn,0.2619047619047619,0.4047619047619047,Positive
3018,please check dm,0.0,0.0,Neutral
3022,provides customers convenient choice making payment via fnb speedpoint well safe alternative bank card plus cost effective efficient payment process contactless payments consumers merchants will peace mind,0.55,0.65,Positive
3024,im really thankful high powers know needs wants,0.18666666666666668,0.27999999999999997,Positive
3025,help save,0.0,0.0,Neutral
3026,put haircut manicure amp baking funeral now im sorted im excited tjooh,0.375,0.75,Positive
3027,imagine able access money anibambi namaphone,0.5,0.625,Positive
3028,sabc great business forwardthinking,0.8,0.75,Positive
3029,dhlozi yoh amazing prayer answered beautiful start sabbath yoh odds getting sms actually needed money,0.4833333333333334,0.6666666666666666,Positive
3030,god never feeds efforts akawadli amandlendoda mostly needed amp totally forgotten,0.25,0.625,Positive
3031,ewallet cashsend withdrawal,0.0,0.0,Neutral
3036,payment made easy fnb app qr speed point,0.43333333333333335,0.8333333333333334,Positive
3037,traveling purchasing charges differ debt card credit card,0.0,0.0,Neutral
3038,nothing equates applying employment noone regrets,-0.1,0.2,Negative
3040,guys cancel someone card without letting know yet notify option havent used capitec account years informed days prior account becoming doormat,0.225,0.42500000000000004,Positive
3043,restofafrica business provides massive optionality amp basically valued negative value market marx download,-0.15,0.7,Negative
3044,cash helped simplifying life dont know last atm shop withdrew extra cost thank,0.0,0.08333333333333334,Neutral
3045,thank great service thank treating people grace,0.8,0.75,Positive
3047,sounds amazing look,0.6000000000000001,0.9,Positive
3048,long ques atm saves time spend withdraw,-0.05,0.4,Negative
3052,going long queue prevent getting covid,-0.05,0.4,Negative
3053,h yes bloody charged replacement,-0.8,0.9,Negative
3060,poor customer service private wealth customer expect,-0.2,0.4875,Negative
3069,helps save dont charged withdraw atm,0.0,0.0,Neutral
3070,helps save dont charged withdraw atm,0.0,0.0,Neutral
3075,spending long queues atms cheaper withdraw tills atm nice shopping pay withdraw money till talk killing two birds one stone,0.27499999999999997,0.7,Positive
3077,ame,0.0,0.0,Neutral
3087,wathdrawing money till helped lot saves time stand long ques atms,-0.05,0.4,Negative
3090,drawing cash easy charges little safer convenient stand one line two,0.12291666666666667,0.6666666666666667,Positive
3091,keeping account open fnb nobody business better,0.25,0.5,Positive
3093,wow amazing,0.35000000000000003,0.95,Positive
3095,convience time saving,0.0,0.0,Neutral
3096,easy payment amp convenient,0.43333333333333335,0.8333333333333334,Positive
3099,please check dm please,0.0,0.0,Neutral
3100,update competition,0.0,0.0,Neutral
3101,saver draw money,0.0,0.0,Neutral
3102,yho sending people pillar post need knowledgable person assist query started secure chat gave number call called number people couldnt assist got given email address let see long takes,0.17500000000000002,0.5,Positive
3103,writing debt,0.0,0.0,Neutral
3106,honestly think ill change bank ive sent someone money app received proof payment first time happening prove person ive paid please fix services loose customers,0.06826923076923076,0.6256410256410256,Positive
3107,something,0.0,0.0,Neutral
3108,withdrawing till point winwin situation avoid withdrawal atm long queue waste precious time cash items needed day hustles,0.08333333333333333,0.4666666666666666,Positive
3112,thank clicks voucheri decided going buy staff toiletries rest buy detergents thank much staff excited already jumping will post pictures soon tag,0.2875,0.475,Positive
3113,yeah room improvement must say,0.0,0.0,Neutral
3114,excellent service jermaine maine vrede branch thank,1.0,1.0,Positive
3115,besides fees ques feel much safer way cashier go offline transaction dont need keep pressing cancel incase dont robbed safety im happy,0.5,0.6,Positive
3116,nxusani give man ebucks rewards,0.0,0.0,Neutral
3117,made lifwe easy much simpler,0.31666666666666665,0.5166666666666667,Positive
3125,quote elon musk time ultimate currency drawing cash needs whilst already shops time saver,0.0,1.0,Neutral
3127,proof payments coming,0.0,0.0,Neutral
3130,nxusani one even made mistake person send money must pin ewallet will give stress send money wrong number,-0.5,0.9,Negative
3131,hi please kindly respond dm ill appreciate thank,0.04999999999999999,0.95,Positive
3132,ease convenience,0.0,0.0,Neutral
3133,fnb app yesterday,0.0,0.0,Neutral
3138,nti nothing innovation actually works simplifying running business good job,0.35,0.35000000000000003,Positive
3145,ame,0.0,0.0,Neutral
3150,business systems important running business fnb qr speedpoint really takes businesses next level,0.20000000000000004,0.39999999999999997,Positive
3156,reduced bank charges withdrawals,0.0,0.0,Neutral
3157,easy payments customers now,0.43333333333333335,0.8333333333333334,Positive
3158,attends queries,0.0,0.0,Neutral
3160,please check dms,0.0,0.0,Neutral
3161,open dm,0.0,0.5,Neutral
3164,cash till helped lot bank queues long groceries checkers pick n pay always draw money time queue things done son likes easy plus less time mall,0.07222222222222223,0.43333333333333335,Positive
3166,willing solve problem complained app needs data access month go let switch,-0.024999999999999994,0.475,Negative
3167,bank charges withdrawing money till,0.0,0.0,Neutral
3174,saving bank charges cost absolutely fast even,0.2,0.6,Positive
3175,helps lot especially bank qs u simply money quickly n move life,0.1111111111111111,0.6190476190476191,Positive
3176,getting use qr speedpoint make payments easier,0.0,0.0,Neutral
3184,dude,0.0,0.0,Neutral
3185,nxusani nxusani everyone time line,0.0,0.0,Neutral
3186,please reply dm,0.0,0.0,Neutral
3187,many times day till card wouldnt swipe reason thankfully cash pay items,0.5,0.5,Positive
3188,yho really blew come fetch w,0.2,0.2,Positive
3192,love,0.5,0.6,Positive
3201,take lunch,0.0,0.0,Neutral
3209,stay connected,0.0,0.0,Neutral
3212,switch dad switch,0.0,0.0,Neutral
3215,great new bank account,0.4681818181818182,0.6022727272727273,Positive
3216,firstly keeps clients safe contactless payment run fast food business business owns qr speed point new clients loves enjoy business paying method,0.29727272727272724,0.47757575757575754,Positive
3218,really try,0.2,0.2,Positive
3226,easy reliable faster way make payments instantly,0.21666666666666667,0.75,Positive
3227,outstanding service thembinkosi constantia branch thank thembi going beyond call duty fnb security gave incorrect instructions,0.5,0.875,Positive
3228,easy make instant payments,0.21666666666666667,0.75,Positive
3230,able receive payments instantly convenient,0.25,0.6458333333333333,Positive
3231,save time easy payment,0.43333333333333335,0.8333333333333334,Positive
3234,helped save transport go bank withdraw deposit love shopping safe easy convenient cost minimal,0.3333333333333333,0.6333333333333334,Positive
3237,happening proof payments today im receiving emails delay,0.0,0.0,Neutral
3239,quick easy payment,0.3833333333333333,0.6666666666666667,Positive
3245,two time champs time finalists tut determined reclaim title lost nwu red machine score settle squad player watch amp fact file brought,0.0,0.0,Neutral
3247,convenient grocery n withdrawal cash,0.0,0.0,Neutral
3252,easy cash,0.43333333333333335,0.8333333333333334,Positive
3253,reply dm,0.0,0.0,Neutral
3264,payments ewallet,0.0,0.0,Neutral
3265,easy payments,0.43333333333333335,0.8333333333333334,Positive
3266,easy payments,0.43333333333333335,0.8333333333333334,Positive
3267,thanks response,0.2,0.2,Positive
3268,number one bank,0.0,0.0,Neutral
3269,bank sa provides best account security guards fraud unauthorized transactions,1.0,0.3,Positive
3270,make purchase pay even cash left cards home convenient,0.0,0.0,Neutral
3276,photographer clients anywhere taxi ranks bus stops etc qr speed point business really growing cause carry anywhere longer turn clients away cash pay easily,0.31666666666666665,0.5166666666666667,Positive
3277,safe atm charge bank card needed safe time doesnt give lot small change feel safe,0.3125,0.475,Positive
3279,congratulations,0.0,0.0,Neutral
3280,fraudsters love ewallet service simplify,0.5,0.6,Positive
3281,always ask teller seeing bill teller buying groceries give cash card paying dont go bank withdraw cash distance walk bank cost,0.0,0.0,Neutral
3284,helped able make receive payments,0.5,0.625,Positive
3287,easy payments amp saves time,0.43333333333333335,0.8333333333333334,Positive
3288,made life easier im able receive payment instantly,0.25,0.6458333333333333,Positive
3289,easy payments amp saves time,0.43333333333333335,0.8333333333333334,Positive
3290,easy payments amp saves time,0.43333333333333335,0.8333333333333334,Positive
3291,easy payments amp saves time,0.43333333333333335,0.8333333333333334,Positive
3292,easy payments amp saves time,0.43333333333333335,0.8333333333333334,Positive
3293,really starting frustrate bankers chat helpful,0.0,0.1,Neutral
3295,dont wait long queues atm bank charges withdrawing till cash paying groceries,-0.05,0.4,Negative
3298,easy payment save time,0.43333333333333335,0.8333333333333334,Positive
3299,cant see damn money gone damn sms transactions im switching bank monday nonsense,0.0,0.0,Neutral
3300,dont stand long ques atm less risky cheaper bank charges chew barone waiting turn,-0.10833333333333334,0.23333333333333334,Negative
3302,saves time easy payment,0.43333333333333335,0.8333333333333334,Positive
3304,helped able make receive payments instantly go timely,0.25,0.6458333333333333,Positive
3305,easy payments business become reliable convenient growing,0.43333333333333335,0.8333333333333334,Positive
3306,easy payments business become reliable convenient growing,0.43333333333333335,0.8333333333333334,Positive
3308,easy move payments,0.43333333333333335,0.8333333333333334,Positive
3309,easy payments business become reliable,0.43333333333333335,0.8333333333333334,Positive
3310,easy payments,0.43333333333333335,0.8333333333333334,Positive
3312,easy payments business become reliable,0.43333333333333335,0.8333333333333334,Positive
3313,plz respond dm send details requested,0.0,0.0,Neutral
3314,easy payments,0.43333333333333335,0.8333333333333334,Positive
3315,easy payments,0.43333333333333335,0.8333333333333334,Positive
3317,save money till charges longer join long queues atm,-0.05,0.4,Negative
3318,easy payments,0.43333333333333335,0.8333333333333334,Positive
3319,customers prefer pay qr codes convenient contactless simplethats seen growth change business,0.0,0.0,Neutral
3320,qr code game changer clients hardly even carry cash nowadays simplest method payment really,-0.1638888888888889,0.38055555555555554,Negative
3321,easy payments,0.43333333333333335,0.8333333333333334,Positive
3322,simple quick payment,0.16666666666666666,0.4285714285714286,Positive
3323,easy payments,0.43333333333333335,0.8333333333333334,Positive
3325,easy payments,0.43333333333333335,0.8333333333333334,Positive
3326,save time easy payment,0.43333333333333335,0.8333333333333334,Positive
3327,havent used will try soon grow bussiness,0.0,0.0,Neutral
3328,businesses grown receive payments anytime excuses,0.0,0.0,Neutral
3329,dont business good know,0.7,0.6000000000000001,Positive
3330,makes receiving payments time,0.0,0.0,Neutral
3331,makes receiving payments time,0.0,0.0,Neutral
3332,quick easy payments,0.3833333333333333,0.6666666666666667,Positive
3333,quick easy payments,0.3833333333333333,0.6666666666666667,Positive
3334,quick easy payments,0.3833333333333333,0.6666666666666667,Positive
3335,find customers prefer method paying contactless convenient amp easy,0.43333333333333335,0.8333333333333334,Positive
3337,helped time forgot card home remembered scan pay using fnb app,0.0,0.0,Neutral
3338,makes payment easy,0.43333333333333335,0.8333333333333334,Positive
3339,good morning kindly assist notified won days ago tweet sent details havent received communication please help thank advance,0.6499999999999999,0.75,Positive
3340,quick easy payments,0.3833333333333333,0.6666666666666667,Positive
3341,make business payments time,0.0,0.0,Neutral
3343,easy abc,0.43333333333333335,0.8333333333333334,Positive
3346,reply dm,0.0,0.0,Neutral
3347,quick easy payments,0.3833333333333333,0.6666666666666667,Positive
3348,convenient amp faster,0.0,0.0,Neutral
3350,makes life easy,0.43333333333333335,0.8333333333333334,Positive
3351,thank making great app,0.8,0.75,Positive
3353,gotten bad used able still access desktop version fnb phone emergency now forces app,-0.09999999999999992,0.6458333333333333,Negative
3354,yes please,0.0,0.0,Neutral
3357,charges rands reverse mxm,0.0,0.0,Neutral
3360,fnb plz reply dm,0.0,0.0,Neutral
3361,app vele,0.0,0.0,Neutral
3362,fnb nelspruit always giving instructions white owned law firm rude layman,-0.16666666666666666,0.3333333333333333,Negative
3363,help save time time money,0.0,0.0,Neutral
3364,vote sa,0.0,0.0,Neutral
3365,cash helped save bank charges avoid standing long lines saver,-0.05,0.4,Negative
3366,cash helped save bank charges avoid standing long lines saver,-0.05,0.4,Negative
3367,cash helped save bank charges avoid standing long lines saver,-0.05,0.4,Negative
3368,cash helped save bank charges avoid standing long lines saver,-0.05,0.4,Negative
3369,good morning hope text finds well opened account daughter ther card suppose delivered yesterday instead got buffles one absolutely one ccd couriers contacted,0.44999999999999996,0.75,Positive
3370,needs start prioritizing clients guys expect us stand sassa queue statement ewallet yhuuu im disappointed stutterheim branch,-0.75,0.75,Negative
3371,youre best,1.0,0.3,Positive
3372,nxusani will forever fan girl people say actually yall know geo payalright let stop,0.0,0.1,Neutral
3373,baeba see fnb card,0.0,0.0,Neutral
3374,cash convenient u buy groceries still need cash extras criminals often roaming atms cash safely withdraw inside shop made lives easier grannies safe inside,0.5,0.5,Positive
3375,saves time much easier use getting cash tills queueing atm cash,0.2,0.2,Positive
3376,airport lounges really dropped ball food par sub standard za anymore value added service doesnt exist,0.1,0.1,Positive
3378,fav find super simple purchasing groceries draw cash checkers immediately need go elsewhere draw cash best,0.4444444444444444,0.44126984126984126,Positive
3379,withdraw cash convenient free,0.4,0.8,Positive
3380,thank much malulu,0.2,0.2,Positive
3381,thank much,0.2,0.2,Positive
3383,people tired inquisition please catch simplicity offered,-0.4,0.7,Negative
3384,happy birthday sisi,0.8,1.0,Positive
3385,swbl car seeing moving around problem,0.0,0.0,Neutral
3386,shit show guys service inconsiderate inconvenient service horrible understatement,-0.6,0.9333333333333332,Negative
3387,coming podcast ceo results marx investment case rbn nigerian tax claim,0.0,0.0,Neutral
3390,helped save alot made work wisely money,0.7,0.9,Positive
3392,convenient groceries cash time need worry finding atm,0.0,0.0,Neutral
3393,ill believe see white people banking adds,-0.25,0.5,Negative
3394,great experience withdrawing sa using card plus earn bucks shopping sa,0.8,0.75,Positive
3395,shop withdraw store convenient,0.0,0.0,Neutral
3396,sa yeah im still waiting discovery make rule vitality programme allowed open app standing left foot facing northeast two trees abruptly change northwest palm tree good,0.14375,0.525,Positive
3397,lottery lottery,0.0,0.0,Neutral
3400,absolutely free withdrawals tills al savings money time,0.4,0.8,Positive
3401,super fast shopping groceriesdrawing money,0.26666666666666666,0.6333333333333333,Positive
3402,one go cash tills shopping,0.0,0.0,Neutral
3403,fnb worst bank comes financing people anything car home loan vele black people experiencing standard bank absa nedbank alwaya rescure time pack bags fnb join bank loyal,-0.20833333333333337,0.5666666666666667,Negative
3404,safest way withdraw money,0.0,0.0,Neutral
3405,saves time easy access m license renewal details app anytime anywhere,0.43333333333333335,0.8333333333333334,Positive
3406,saved card skimming charges,0.0,0.0,Neutral
3410,yes,0.0,0.0,Neutral
3411,yes,0.0,0.0,Neutral
3412,absolutely yes,0.2,0.9,Positive
3413,cash convenient makes shopping pleasure following queues paying bank charges easy use well,0.21666666666666667,0.4666666666666667,Positive
3414,nxusani bank,0.0,0.0,Neutral
3415,im banking better moss kanjani,0.5,0.5,Positive
3417,shocked see using bot technology improve positive comments advert insane,-0.4909090909090909,0.7818181818181819,Negative
3418,indamix,0.0,0.0,Neutral
3419,charges save money time,0.0,0.0,Neutral
3421,nxusani cc,0.0,0.0,Neutral
3422,helped alot ill extra cash long q withdraw money atm know transactions will safe times,-0.012500000000000011,0.5,Negative
3423,cash help big time money dont come across deductions spend money well doesnt derail brain,0.0,0.1,Neutral
3424,ame,0.0,0.0,Neutral
3426,app offline cant approve transactions supplier,0.0,0.0,Neutral
3430,unexpected pleasant surprise,0.41666666666666663,0.9833333333333334,Positive
3431,thats bradley wrote took phone opened app sa bank beat punch darn challenger banks,0.0,0.0,Neutral
3432,cash saved cash withdrawal fees afforded convenience cashback whilst shopping,0.0,0.0,Neutral
3434,cash help rm rob theif,0.0,0.0,Neutral
3435,cash helped saves time much convenient going atm feel much safer drawing way victim atm fraud,0.10833333333333334,0.15,Positive
