date,cleaned_tweet,polarity,subjectivity,Sentiment,date,username,Base_tweet,hashtags,nlikes,search,Bank,mean,rolling
2021-08-18 11:14:08,racistbanksmustfall,0.0,0.0,Neutral,2021-08-18 11:14:08,GIVENBEECH,@FNBSA #RacistBanksMustFall,['racistbanksmustfall'],0,FNBSA,StandardBank,0.08493547552593605,0.08493547552593605
2021-08-18 11:14:56,lovefnb saving business,0.0,0.0,Neutral,2021-08-18 11:14:56,ncuthwa90,@FNBSA #LoveFNB saving for my business,['lovefnb'],0,FNBSA,StandardBank,0.08471254776865013,0.08471254776865013
2021-08-18 11:15:25,lovefnb runs marketing company employs youb people without experience npo called thiba addiction partnerd social development send people rehab come back employ store road activations flyer hand outs,0.016666666666666666,0.03333333333333333,Positive,2021-08-18 11:15:25,inguquko,"@FNBSA #LoveFNB @sindiswajx runs a marketing company which employs the youb and people without experience. And an  NPO called Thiba addiction which has partnerd Social development to send people to rehab when they come back we employ them to do store, road activations, flyer hand outs",['lovefnb'],0,FNBSA,StandardBank,0.08453441718984912,0.08453441718984912
2021-08-18 11:15:32,lovefnb,0.0,0.0,Neutral,2021-08-18 11:15:32,Nkateko79654075,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08431370069588084,0.08431370069588084
2021-08-18 11:15:41,lovefnb,0.0,0.0,Neutral,2021-08-18 11:15:41,Nkateko79654075,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08409413376698532,0.08409413376698532
2021-08-18 11:15:48,lovefnb saving new car,0.13636363636363635,0.45454545454545453,Positive,2021-08-18 11:15:48,Matsena18,@FNBSA #LoveFNB saving for my new car.,['lovefnb'],0,FNBSA,StandardBank,0.0842298987087948,0.0842298987087948
2021-08-18 11:16:29,hair jewelry champopo buisness sells great quality everyone must support representing women well lovefnb,0.8,0.75,Positive,2021-08-18 11:16:29,Shiloaad,@MYANC @EFFSouthAfrica We should turn blind eyes when we say we don’t want Nigerians because you are protecting your business in Nigeria your shoprite and Standard bank.,[],1,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08608422539607771,0.08608422539607771
2021-08-18 11:17:30,lovefnb saving buy two house kids,0.0,0.0,Neutral,2021-08-18 11:17:30,Yingwani8,@FNBSA #LoveFNB saving to buy two house's for my kids.,['lovefnb'],0,FNBSA,StandardBank,0.08586178553717311,0.08586178553717311
2021-08-18 11:17:48,new couches family finished extending adding towards emergency fund part plan nd half year lovefnb,-0.015151515151515152,0.3106060606060606,Negative,2021-08-18 11:17:48,TshepoM57455992,"@FNBSA New couches for my family, just finished extending. Adding towards an Emergency fund is also part of the plan for the 2nd half of this year.  #LoveFNB",['lovefnb'],0,FNBSA,StandardBank,0.08560144197869711,0.08560144197869711
2021-08-18 11:17:57,lovefnb,0.0,0.0,Neutral,2021-08-18 11:17:57,GraceNomonde,@FNBSA #LoveFNB ❤❤,['lovefnb'],0,FNBSA,StandardBank,0.08538138685792926,0.08538138685792926
2021-08-18 11:17:58,saving towards son education lovefnb,0.0,0.0,Neutral,2021-08-18 11:17:58,avhaathunemagu2,@FNBSA Saving towards my son Education #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.0851624602249602,0.0851624602249602
2021-08-18 11:18:00,lovefnb,0.0,0.0,Neutral,2021-08-18 11:18:00,herchantal332,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.0849446534213158,0.0849446534213158
2021-08-18 11:18:20,lovefnb saving start daycare centre registered got license certificate already taking classes required daycare manager broaden knowledge,0.0,0.0,Neutral,2021-08-18 11:18:20,ndlovu_elephant,"@FNBSA #LoveFNB I am saving to start a daycare centre I have registered got a license certificate for it already, I am taking the classes required to be a daycare manager to broaden my knowledge",['lovefnb'],0,FNBSA,StandardBank,0.08472795787687368,0.08472795787687368
2021-08-18 11:18:22,horrray,0.0,0.0,Neutral,2021-08-18 11:18:22,DataDotcoaza,Lobengula Advertising to lead Standard Bank's internal communications  https://t.co/iY0i8McNkT,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08451236510873913,0.08451236510873913
2021-08-18 11:19:04,lovefnb saving buy sheep kids,0.0,0.0,Neutral,2021-08-18 11:19:04,Edward98859286,@FNBSA #LoveFNB saving to buy a sheep for my kids.,['lovefnb'],0,FNBSA,StandardBank,0.08429786672013827,0.08429786672013827
2021-08-18 11:19:29,lovefnb,0.0,0.0,Neutral,2021-08-18 11:19:29,ImaanAbzal,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.0840844543993278,0.0840844543993278
2021-08-18 11:20:03,saving towards kids school stationary school fees next year lovefnb,0.0,0.0,Neutral,2021-08-18 11:20:03,yolandal1170,@FNBSA I am saving towards both my kids school stationary and school fees for next year . #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.0838721199185214,0.0838721199185214
2021-08-18 11:21:27,please reply dms,0.0,0.0,Neutral,2021-08-18 11:21:27,FelitiB,@FNBSA Can you please reply our DMs,[],0,FNBSA,StandardBank,0.08366085513283245,0.08366085513283245
2021-08-18 11:22:11,mind replying dm,0.0,0.0,Neutral,2021-08-18 11:22:11,FelitiB,@FNBSA mind replying to my DM,[],0,FNBSA,StandardBank,0.08345065197923236,0.08345065197923236
2021-08-18 11:22:46,lovefnb,0.0,0.0,Neutral,2021-08-18 11:22:46,Farhana4July,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08324150247552502,0.08324150247552502
2021-08-18 11:22:57,portia m products everyone supporting love products seen lot people clear skins using gaining self confidence againlovefnb,0.2833333333333333,0.41111111111111115,Positive,2021-08-18 11:22:57,OUCH_Electrical,@StandardBankZA Clients pay into my peronal account ( which indicates their reference as payment and I use that account to pay my supplies and take care of personal expences),[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08374173205266952,0.08374173205266952
2021-08-18 11:23:49,thank much love big ups,0.25,0.35,Positive,2021-08-18 11:23:49,SekgokaThabi,@LethaboM14 @FNBSA Thank you so much for the love and big ups to  @FNBSA 🥳🎉,[],1,FNBSA,StandardBank,0.08415634119967035,0.08415634119967035
2021-08-18 11:24:09,im inspired portia mngomezulu now multi million rand business owner sells owns portia m products well lovefnb,0.0,0.0,Neutral,2021-08-18 11:24:09,Bamburi,@StandardBankZA Airtime not an option?  https://t.co/FVsTYmezrx,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08394699706733286,0.08394699706733286
2021-08-18 11:24:33,mahlangu role model life dont give lovefnb lovefnb savingsgoals lovefnb lovefnb,0.0,0.0,Neutral,2021-08-18 11:24:33,Bamburi,@StandardBankZA  https://t.co/sJTvEikTI6,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08373869186369184,0.08373869186369184
2021-08-18 11:24:46,leswo failing matric wu fanele u nga swi vulanga,0.0,0.0,Neutral,2021-08-18 11:24:46,Ruelnxumayo,@HelloCalvin8 @FNBSA Leswo failing matric a Wu fanele u nga swi vulanga,[],5,FNBSA,StandardBank,0.08353141787393023,0.08353141787393023
2021-08-18 11:25:39,applied open court becomes public record nothing illegally obtained,-0.16666666666666666,0.35555555555555557,Negative,2021-08-18 11:25:39,libwineguy,@Fal01Mat @MphahleleMM @FNBSA Once it’s applied in open court it becomes public record. Nothing illegally obtained,[],3,FNBSA,StandardBank,0.08291364482568184,0.08291364482568184
2021-08-18 11:26:13,yall serious,-0.3333333333333333,0.6666666666666666,Negative,2021-08-18 11:26:13,PriddyThugly,@thokozanima2 @itumeleng23 @SlwaneToYou @110_percent_ @Blcktyde @StandardBankZA Kanye said slavery was a choice,[],2,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08188840596322121,0.08188840596322121
2021-08-18 11:27:29,saving towards erecting tombstone late dad amp grandmother lovefnb,-0.3,0.6,Negative,2021-08-18 11:27:29,MNgwebedla,@FNBSA Saving towards erecting a tombstone for my late Dad &amp; grandmother #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08095010521146882,0.08095010521146882
2021-08-18 11:27:44,lovefnb,0.0,0.0,Neutral,2021-08-18 11:27:44,MNgwebedla,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08075169809085249,0.08075169809085249
2021-08-18 11:28:00,wich section lebcow retla ekhutsa malana,0.0,0.0,Neutral,2021-08-18 11:28:00,Neo_Ungasabi,@LethaboM14 @Stereotic_ @FNBSA @SekgokaThabi Wich Section of Lebcow? Retla ekhutsa malana😁.,[],3,FNBSA,StandardBank,0.08055426117620493,0.08055426117620493
2021-08-18 11:28:57,short term goal saving want throw mother thank party birthday december really want celebrate alive amazing single parent life worth celebrating lovefnb,0.18809523809523812,0.3523809523809524,Positive,2021-08-18 11:28:57,coobeika1,@FNBSA short term goal that I am saving for I want to throw my mother a thank you party on her birthday 24 December I really want to celebrate her while she is alive she is an amazing single parent  A life worth celebrating #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.0808165562418611,0.0808165562418611
2021-08-18 11:29:00,yearoldchef opened bakery home amp used wheelbarrow sell breadshe recently bought bakkie amp now supplies products tuckshops area sells breadrolls now employs people lovefnb,0.0,0.25,Neutral,2021-08-18 11:29:00,MthunziNzima,@StandardBankZA This is for the OST platform. Nothing to do with a cheque or debit card,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08061992228506824,0.08061992228506824
2021-08-18 11:29:01,lovefnb,0.0,0.0,Neutral,2021-08-18 11:29:01,OSwengs,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08042424286204623,0.08042424286204623
2021-08-18 11:29:08,lovefnb,0.0,0.0,Neutral,2021-08-18 11:29:08,OSwengs,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08022951103913571,0.08022951103913571
2021-08-18 11:30:14,mamthandi kitchen community started selling food two tables side road using gas stove cook today owning mobile kitchen well fitted gas stove im inspired start small aim high lovefnb,-0.045,0.47,Negative,2021-08-18 11:30:14,Sakhile56854863,@FNBSA Mam'Thandi kitchen in our community she started selling food on just two tables on the side of the road. Using a gas stove to cook and today she's owning a mobile kitchen with well fitted gas stove. I'm so inspired to start small and aim high #LoveFNB  https://t.co/2gU9DBBoVw,['lovefnb'],9,FNBSA,StandardBank,0.07992702429749529,0.07992702429749529
2021-08-18 11:30:16,ungasabi zone caravan park near thabomoopo hospital,0.1,0.4,Positive,2021-08-18 11:30:16,Stereotic_,"@Neo_Ungasabi @LethaboM14 @FNBSA @SekgokaThabi Zone A, Caravan Park. Near Thabomoopo Hospital.",[],2,FNBSA,StandardBank,0.0799753929136459,0.0799753929136459
2021-08-18 11:30:45,lovefnb,0.0,0.0,Neutral,2021-08-18 11:30:45,maswanganyenice,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.0797831443729881,0.0797831443729881
2021-08-18 11:30:56,lovefnb,0.0,0.0,Neutral,2021-08-18 11:30:56,maswanganyenice,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07959181788768117,0.07959181788768117
2021-08-18 11:31:03,lovefnb started photography business shoots borrowing camera lens save husband started making infinity tables kids us covid shorttime,0.0,0.0,Neutral,2021-08-18 11:31:03,Bamburi,@StandardBankZA By the way I reinstalled the #UCount app this morning,['ucount'],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.079401406840103,0.079401406840103
2021-08-18 11:31:24,lovefnb,0.0,0.0,Neutral,2021-08-18 11:31:24,sanele_daki,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.0792119046758068,0.0792119046758068
2021-08-18 11:31:53,lovefnb,0.0,0.0,Neutral,2021-08-18 11:31:53,Bamburi,@StandardBankZA There is no error message. There is no option. So I can't redeem my rewards into Airtime...,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07902330490276917,0.07902330490276917
2021-08-18 11:32:32,lovefnb,0.0,0.0,Neutral,2021-08-18 11:32:32,SimphiweNkwan18,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07883560109064858,0.07883560109064858
2021-08-18 11:34:18,saving make mom day special december thank party done today degree single parent endured sun rain wind insults sell vegetables street future lovefnb,0.09523809523809523,0.30357142857142855,Positive,2021-08-18 11:34:18,coobeika1,@FNBSA I am saving to make my mom's day special on 24 December just a thank you party for all she has done for me today I have a degree she is a single parent who endured sun rain wind insults to sell vegetables in the street for my future #LoveFNB,['lovefnb'],2,FNBSA,StandardBank,0.07887446956019228,0.07887446956019228
2021-08-18 11:34:19,lovefnb,0.0,0.0,Neutral,2021-08-18 11:34:19,judypadayachee,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07868800509314691,0.07868800509314691
2021-08-18 11:34:56,already save little put tiles kitchen home lovefnb,-0.1875,0.5,Negative,2021-08-18 11:34:56,SharonUyanda,@FNBSA Already save a little to put some tiles in the kitchen at home😊😊 #LoveFNB,['lovefnb'],1,FNBSA,StandardBank,0.07806020319434233,0.07806020319434233
2021-08-18 11:35:00,saving make mom day special december thank party done today degree single parent endured sun rain wind insults sell vegetables street future lovefnb,0.09523809523809523,0.30357142857142855,Positive,2021-08-18 11:35:00,coobeika1,@FNBSA I am saving to make my mom day special on 24 December just a thank you party for all she has done for me today I have a degree she is a single parent who endured sun rain wind insults to sell vegetables in the street for my future #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07810062176385703,0.07810062176385703
2021-08-18 11:35:35,lovefnb,0.0,0.0,Neutral,2021-08-18 11:35:35,SharonUyanda,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07791728697098413,0.07791728697098413
2021-08-18 11:36:22,vacation long overdue lovefnb,-0.05,0.4,Negative,2021-08-18 11:36:22,Jenny14510,@FNBSA A vacation which is long overdue #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07761771487034952,0.07761771487034952
2021-08-18 11:37:13,saving goals im chasing right now christmas clothes children new deep fridge business lovefnb,0.14069264069264067,0.46341991341991334,Positive,2021-08-18 11:37:13,Lettici91552249,@FNBSA The saving goals I'm chasing right now is for Christmas clothes for my children and a new deep fridge for my business #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07776508619236422,0.07776508619236422
2021-08-18 11:37:38,definitely making moves support full time mum four striving create employment community country change wish see others halala melishia see mostkeep going superwoman,0.175,0.525,Positive,2021-08-18 11:37:38,OUCH_Electrical,@StandardBankZA She said I cant do either.,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07799174100310462,0.07799174100310462
2021-08-18 11:38:27,im inspire khethiwe went domestic worker owning poultry farm gugulam poultry house path anything easy started slept newly built shack chicks keep warm night lovefnb,0.2924242424242424,0.49696969696969695,Positive,2021-08-18 11:38:27,BusinessLiveSA,SPONSORED | Join us on Thursday August 19 from 10am for a live webcast of Standard Bank Group's interim results. More info &amp; registration here:  https://t.co/gG4uK3cPOu  https://t.co/ZRSxo43rJe,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07849042123896773,0.07849042123896773
2021-08-18 11:38:32,saving renovate mom two room lovefnb,0.0,0.0,Neutral,2021-08-18 11:38:32,ramsnthabiseng1,@FNBSA Am saving to renovate my mom's two room #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07830830889270561,0.07830830889270561
2021-08-18 11:38:55,sariro botanicals,0.0,0.0,Neutral,2021-08-18 11:38:55,Nt0mbikay,@FNBSA Sariro Botanicals.,[],0,FNBSA,StandardBank,0.07812703965915768,0.07812703965915768
2021-08-18 11:38:56,please respond dm,0.0,0.0,Neutral,2021-08-18 11:38:56,heiskabelo_,"What I love most about my bank, @StandardBankZA is that I am able to indulge in the foods that I love whilst staying on budget. Since I’m a UCOUNT Rewards member, I get back 1% in rewards points every time I swipe at participating retailers, including @KFCSA 😋. (cont’d)  https://t.co/4EnxncSyzC",[],14,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07794660769689635,0.07794660769689635
2021-08-18 11:39:36,definitely ntombam sanitary pads owned eastern cape born gave much start business always reminds women start little waiting capital one biggest obstacles business journey lovefnb,-0.009374999999999998,0.3,Negative,2021-08-18 11:39:36,Popsicles_ZA,"@FNBSA Definitely Ntombam Sanitary Pads, owned by an Eastern Cape born @Ntombam1. She gave up so much to start the business and always reminds other women to start with the little they have, as “waiting” for capital is one of the biggest obstacles in this business journey #LoveFNB  https://t.co/gLn1BCKVAx",['lovefnb'],6,FNBSA,StandardBank,0.07774540583584359,0.07774540583584359
2021-08-18 11:40:58,women amazing things,0.6000000000000001,0.9,Positive,2021-08-18 11:40:58,Pearl_Ndlazi,@FNBSA Women are doing amazing things out there 🇿🇦👏🏾🙏🏾,[],0,FNBSA,StandardBank,0.07894599110978419,0.07894599110978419
2021-08-18 11:41:39,saving children registration fees school lovefnb,0.0,0.0,Neutral,2021-08-18 11:41:39,Siphiwo7,@FNBSA Saving for my children registration fees at school for 2022! #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07876492232283515,0.07876492232283515
2021-08-18 11:42:02,saving towards next year studying private school lovefnb,0.0,0.1875,Neutral,2021-08-18 11:42:02,DryGudani,@FNBSA Saving towards next Year studying at private school.  #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07858468222598655,0.07858468222598655
2021-08-18 11:42:08,good,0.7,0.6000000000000001,Positive,2021-08-18 11:42:08,drmpozi,@FNBSA good,[],0,FNBSA,StandardBank,0.08000343865926056,0.08000343865926056
2021-08-18 11:42:10,lovefnb im saving build house,0.0,0.0,Neutral,2021-08-18 11:42:10,Tlholog35491993,@FNBSA #LoveFNB  I'm saving to build my own house,['lovefnb'],0,FNBSA,StandardBank,0.07982119848008229,0.07982119848008229
2021-08-18 11:42:41,im saving buy printer make things easier school work ive recently bought laptop savings lovefnb,0.0,0.25,Neutral,2021-08-18 11:42:41,ThahThah19,@FNBSA I'm saving to buy a printer to make things easier for my school work I've recently bought myself a laptop with my savings #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07963978666535483,0.07963978666535483
2021-08-18 11:43:40,ask crbankstatements,0.0,0.0,Neutral,2021-08-18 11:43:40,Fal01Mat,@MphahleleMM @FNBSA 🤣🤣I can ask the same about the #CR17BankStatements,['cr17bankstatements'],0,FNBSA,StandardBank,0.07945919757994586,0.07945919757994586
2021-08-18 11:44:47,saving put son tombstone year december lovefnb,0.0,0.0,Neutral,2021-08-18 11:44:47,Laurenc50659367,@FNBSA I am saving to put on my son's tombstone this year December 😢  #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07927942563971974,0.07927942563971974
2021-08-18 11:45:26,lovefnb,0.0,0.0,Neutral,2021-08-18 11:45:26,Bamburi,@StandardBankZA Banking app,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.0791004653109619,0.0791004653109619
2021-08-18 11:46:01,home work,0.0,0.0,Neutral,2021-08-18 11:46:01,2503e725a8af4b8,@FNBSA @ HOME @ work,[],0,FNBSA,StandardBank,0.0789223111098111,0.0789223111098111
2021-08-18 11:47:11,really need printer saving ive bought laptop recently savings lovefnb,0.1,0.225,Positive,2021-08-18 11:47:11,ThahThah19,@FNBSA I really need a printer I am saving for it I've bought a laptop recently with my savings #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07896967670282276,0.07896967670282276
2021-08-18 11:47:46,im inspire maseko khethiwe went domestic worker owning poultry farm gugulam poultry house path anything easy started slept newly built shack chicks keep warm night lovefnb,0.2924242424242424,0.49696969696969695,Positive,2021-08-18 11:47:46,OUCH_Electrical,"@StandardBankZA Yes it is , like i said to consultant i cant open business account as cannot change banking details with corprate clients ( a lot of paperwork and delays in receiving payments)",[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07944827438381248,0.07944827438381248
2021-08-18 11:47:52,showed resiliencestrength wisdom business easily gone way shes passionate way thriving lovefnb,0.19166666666666668,0.8416666666666668,Positive,2021-08-18 11:47:52,Nonny_20s,"@FNBSA @sharonscafeCPT she has showed resilience,strength and wisdom with this business. It could have easily gone under but the way she’s passionate about it, the way it’s thriving! #loveFNB",['lovefnb'],0,FNBSA,StandardBank,0.07969932224126854,0.07969932224126854
2021-08-18 11:48:01,llaa,0.0,0.0,Neutral,2021-08-18 11:48:01,2503e725a8af4b8,@FNBSA Llĺĺaaà,[],0,FNBSA,StandardBank,0.07952142196840857,0.07952142196840857
2021-08-18 11:48:06,lovefnb,0.0,0.0,Neutral,2021-08-18 11:48:06,anithamaharaj,@StandardBankZA how do I link my twitter account to my UCount rewards program #ucount,['ucount'],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07934431412438094,0.07934431412438094
2021-08-18 11:48:40,lovefnb,0.0,0.0,Neutral,2021-08-18 11:48:40,ThahThah19,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07916799342632674,0.07916799342632674
2021-08-18 11:49:22,lovefnb,0.0,0.0,Neutral,2021-08-18 11:49:22,Tlholog35491993,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07899245463824177,0.07899245463824177
2021-08-18 11:51:02,im saving towards buying car lovefnb,0.0,0.0,Neutral,2021-08-18 11:51:02,AntheaW56492631,@FNBSA Im saving towards buying a car #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07881769257045805,0.07881769257045805
2021-08-18 11:52:08,lovefnb,0.0,0.0,Neutral,2021-08-18 11:52:08,AntheaW56492631,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07864370207913253,0.07864370207913253
2021-08-18 11:53:46,currently selling fruits vegetables support family lovefnb,0.0,0.4,Neutral,2021-08-18 11:53:46,CYnens,"Julius Malema once stated on record that he doesnt know if Brain is EFF member or not, how do you not know that while there was a party levy of 600k deposited in the standard bank acc of EFF from Brain??",[],48,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07847047806574237,0.07847047806574237
2021-08-18 11:53:48,saving towards son education financial freedom fix car medical aid lovefnb,0.0,0.0,Neutral,2021-08-18 11:53:48,anneeda_pekeur,"@FNBSA Saving towards my son's education, financial freedom and to fix our car, get medical aid. #LoveFNB",['lovefnb'],1,FNBSA,StandardBank,0.0782980154765869,0.0782980154765869
2021-08-18 11:55:01,saving towards future complete course next year will start myown business lovefnb,0.03333333333333333,0.17500000000000002,Positive,2021-08-18 11:55:01,Shathe4,@FNBSA Am saving towards  my future  so that when i complete my course next year i will start myown business  #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.0781994087175008,0.0781994087175008
2021-08-18 11:55:07,lovefnb savings towards new home renovations,0.13636363636363635,0.45454545454545453,Positive,2021-08-18 11:55:07,Phat_Sii,@FNBSA #LoveFNB Savings towards my new home Renovations,['lovefnb'],0,FNBSA,StandardBank,0.07832668273860832,0.07832668273860832
2021-08-18 11:55:26,lovefnb,0.0,0.0,Neutral,2021-08-18 11:55:26,Shathe4,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07815566378066376,0.07815566378066376
2021-08-18 11:55:26,lovefnb,0.0,0.0,Neutral,2021-08-18 11:55:26,AntheaW56492631,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.07798539000336384,0.07798539000336384
2021-08-18 11:55:33,e solve anything,0.0,0.0,Neutral,2021-08-18 11:55:33,tseko_thabang,"Standard bank lese rata fela shame, le nou motho haso thole chelete but I've sent an immediate payment. It's been 2 hours... Yoh",[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07781585654683479,0.07781585654683479
2021-08-18 11:55:43,please check dm,0.0,0.0,Neutral,2021-08-18 11:55:43,LuyandaMit,@FNBSA Please check your dm,[],0,FNBSA,StandardBank,0.07764705859337094,0.07764705859337094
2021-08-18 11:55:56,yes lovefnb,0.0,0.0,Neutral,2021-08-18 11:55:56,Shathe4,@FNBSA Yes #LoveFNB ❤❤❤🤗😎😎😎😎,['lovefnb'],0,FNBSA,StandardBank,0.07747899136697836,0.07747899136697836
2021-08-18 11:56:15,lovefnb saving towards education,0.0,0.0,Neutral,2021-08-18 11:56:15,phat_siiFashion,@FNBSA #LoveFNB saving towards my education,['lovefnb'],0,FNBSA,StandardBank,0.0773116501329244,0.0773116501329244
2021-08-18 11:56:21,lovefnb best,1.0,0.3,Positive,2021-08-18 11:56:21,Shathe4,@FNBSA #LoveFNB  the best 😎😎😎❤,['lovefnb'],0,FNBSA,StandardBank,0.07930020261108621,0.07930020261108621
2021-08-18 11:56:24,lovefnb saving start daycare centre registered already got licensing certificate attending classes required successful daycare manager broaden knowledge,0.75,0.95,Positive,2021-08-18 11:56:24,ndlovu_elephant,"@FNBSA #LoveFNB  I am saving to start a daycare centre I have registered already I got a licensing certificate for it , I am attending classes required to be a successful daycare manager to broaden my knowledge",['lovefnb'],0,FNBSA,StandardBank,0.0807425677667613,0.0807425677667613
2021-08-18 11:57:34,lovefnb,0.0,0.0,Neutral,2021-08-18 11:57:34,Mabucado11,@FNBSA #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08056930045395709,0.08056930045395709
2021-08-18 11:57:56,dont private wealth account afford bank charges,0.0,0.375,Neutral,2021-08-18 11:57:56,Costa59818326,@Malandela41320 @Sentletse @PaulivW @FNBSA You don’t get a private wealth account just because you can afford the bank charges 😂😂,[],0,FNBSA,StandardBank,0.08039677518531906,0.08039677518531906
2021-08-18 11:59:12,lovefnb saving start daycare centre registered got license certificate now going classes required make best daycare manager know knowledge power,1.0,0.3,Positive,2021-08-18 11:59:12,ndlovu_elephant,@FNBSA #LoveFNB  I am saving to start a daycare centre I have been registered and I got the license certificate I am now going to classes required to make the best daycare manager as we know knowledge is power,['lovefnb'],0,FNBSA,StandardBank,0.08236173934090599,0.08236173934090599
2021-08-18 11:59:33,amp sister partnered pnp opened market storethe market called lebo market situated thokoza market pnp supplying productsthey employ localslovefnb,0.0,0.0,Neutral,2021-08-18 11:59:33,WizzyMabundox,"@StandardBankZA HIi Admin. I have called, emailed for days. It has come to this. Your Teams Service is poor. You do not care about your customer base. Please channel your careless attitude to debiting people's accounts. That way we can save money. I am appaled and disappointed.",[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.0821861279563838,0.0821861279563838
2021-08-18 12:00:31,buying another bakkie business fnb already bought two,0.0,0.0,Neutral,2021-08-18 12:00:31,RidingsLucille,@FNBSA Buying another bakkie for our business because of Fnb we already bought two 😭🙏💞💕💕💕💕💕,[],0,FNBSA,StandardBank,0.08201126385434894,0.08201126385434894
2021-08-18 12:00:43,spend less money things dont need amp look health lovefnb,-0.16666666666666666,0.06666666666666667,Negative,2021-08-18 12:00:43,fazbucks,@FNBSA Spend less money on things I don't need &amp; look after my health. #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08148328523328521,0.08148328523328521
2021-08-18 12:00:50,lovefnb savings towards home renovations,0.0,0.0,Neutral,2021-08-18 12:00:50,amandawilma1,@FNBSA #LoveFNB Savings towards my  home Renovations,['lovefnb'],0,FNBSA,StandardBank,0.08131065115440114,0.08131065115440114
2021-08-18 12:01:19,im inspire daisy moleko rabbitfarmer company growing rapidly hosts programmes workshops across country start commercial rabbit farming business lovefnb,0.0,0.0,Neutral,2021-08-18 12:01:19,AucorAuction,"Aucor Nationwide is hosting a Standard Bank Vehicle Asset Finance Webcast auction! Webcast bidding starts on Monday, 23 August at 10:30 Pre-webcast online bidding is available from 21 August at 09:00. Register &amp; Bid  https://t.co/3vU4hevOho  https://t.co/p1Knf6MXHC",[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08113874702933897,0.08113874702933897
2021-08-18 12:01:26,im saving towards grand daughter education lovefnb,0.5,1.0,Positive,2021-08-18 12:01:26,Samuel04025594,@FNBSA I'm saving towards my grand daughter's education #LoveFNB,['lovefnb'],0,FNBSA,StandardBank,0.08202242055881295,0.08202242055881295
